Title,WordsRemoved,WordsAdded,DiffWordsAverage,DiffPopularity,DiffAcousticness,DiffDanceability,DiffEnergy,DiffInstrumentalness,DiffLiveness,DiffLoudness,DiffSpeechiness,DiffValence,DiffTempo,DiffSwearCount,DiffSentimentAverage
Fire Burning,['dropped'],['chance'],24.5,53,0.018805000000000002,0.029000000000000026,0.014000000000000012,-1.05e-06,0.209,4.282,-0.005600000000000001,0.05500000000000005,-0.04699999999999704,0,-0.0009571876087713094
Telephone,['tired'],[],25.0,49,-0.10613,0.0059999999999998934,0.034000000000000134,0.0007047999999999999,-0.016,0.327,0.002800000000000004,0.07200000000000006,0.03499999999999659,0,-0.023005073800738005
SOS,['die'],['feeling'],25.5,55,-0.0536,-0.18099999999999994,0.0059999999999998934,5.07e-05,0.05599999999999994,2.8649999999999998,-0.006499999999999999,-0.1409999999999999,-0.009000000000014552,0,0.13193722943722944
Castle On The Hill,"['alone', 'drunk']","['fun', 'hoping', 'like']",26.0,34,-0.014600000000000004,-0.04099999999999998,0.03400000000000003,1.1400000000000001e-05,-0.03,-2.5360000000000005,0.0643,-0.109,0.05000000000001137,0,-0.0578931203931204
Let's Get It Started,['shit'],"['ha', 'top']",26.0,43,0.0452,-0.042999999999999934,0.18200000000000005,0.0,0.037000000000000005,5.7170000000000005,0.046,-0.14100000000000013,0.017000000000010118,1,-0.013792922432856278
Umbrella,"['miss', 'rainy']",['funky'],26.5,67,-0.06876,0.07599999999999996,0.2610000000000001,0.0,-0.0131,0.9660000000000002,-0.18899999999999995,0.059999999999999935,0.015999999999991132,0,0.018610310021629408
Cooler Than Me,"['bored', 'doubts', 'shit']",[],26.5,56,0.038000000000000006,0.07599999999999996,0.07499999999999996,0.0,0.508,1.976,0.0087,-0.31599999999999995,-0.020000000000010232,1,-0.021478618450080325
Love On The Brain,['tired'],"['feeling', 'ha', 'loving', 'true', 'woo']",27.0,25,0.7945,-0.09699999999999998,-0.3080000000000001,0.0,0.005199999999999996,-2.136000000000001,-0.007099999999999995,0.0060000000000000045,-30.956999999999994,2,-0.22043010752688172
That's What I Like,"['ass', 'drop', 'no']","['nice', 'yeah']",27.0,33,-0.278,-0.026000000000000027,-0.15900000000000006,0.0,-0.2506,-1.986,-0.0011000000000000038,-0.038000000000000034,0.10699999999999933,1,-0.09906272981896136
Havana,"['damn', 'no', 'pay']",['love'],28.0,29,0.0899,0.03700000000000003,-0.129,3.2040000000000005e-05,0.020000000000000014,-1.1760000000000002,0.00019999999999999882,-0.04099999999999998,0.012000000000000456,5,-0.050634793209050635
Summertime Sadness,"['bad', 'die', 'miss']","['feeling', 'good']",28.0,45,-0.0628,-0.1050000000000001,-0.133,1.8000000000000001e-06,-0.04600000000000001,-1.7209999999999999,0.004700000000000003,-0.209,-14.004999999999995,0,-0.035734583688547886
Party Rock Anthem,[],"['diamond', 'wooo']",28.0,28,0.01736,0.06499999999999995,-0.015000000000000013,0.0,0.059000000000000025,0.867,0.06549999999999999,-0.08800000000000002,0.004999999999995453,0,0.019318181818181845
Hotline Bling,"['alone', 'nasty', 'no']",['caring'],28.0,41,-0.015889999999999998,0.07499999999999996,-0.248,0.00017172999999999998,-0.0265,-3.248000000000001,0.015,-0.04500000000000004,-0.07499999999998863,0,0.08836737650296972
Who Let The Dogs Out,"['angry', 'ill', 'no']","['faithful', 'friend']",28.5,9,-0.018320000000000003,-0.27399999999999997,0.1419999999999999,0.0171,0.1595,3.079,-0.14429999999999998,-0.2629999999999999,-1.1500000000000057,0,-0.007905138339920948
Beauty And A Beat,['bitches'],[],29.0,50,0.000579,-0.06499999999999995,0.125,-0.013847299999999998,-0.2509,1.689,0.0251,-0.014999999999999902,-0.020999999999986585,1,-0.014302981466559228
Suit & Tie,"['fire', 'shit']",[],29.0,47,0.0876,0.002000000000000113,-0.039000000000000035,0.0,0.10639999999999998,2.9430000000000014,0.1389,0.02900000000000008,-0.05599999999999738,8,-0.13453979084773415
Till The World Ends,"['bad', 'bitch', 'cry', 'fucking', 'tired']",['good'],29.0,30,-0.125667,-0.245,0.215,0.0,-0.293,-0.16999999999999993,-0.026899999999999997,-0.308,0.07200000000003115,2,-0.06884796238244514
Finesse,['shit'],"['big', 'straight', 'top']",30.0,34,-0.0262,-0.07499999999999996,-0.0179999999999999,0.0,-0.0247,-2.111,-0.057400000000000014,-0.008000000000000007,0.125,2,-0.006273946360153243
The 12 Days Of Christmas,"['cry', 'no']",[],31.5,21,0.8203999999999999,-0.04600000000000004,-0.637,0.0,0.145,-8.451,0.2643,-0.4239999999999999,-26.840000000000014,0,0.016917958519147708
Take You There,"['bad', 'gun', 'worry']","['cute', 'fun', 'ha', 'pretty', 'yes']",31.5,50,-0.1648,0.025000000000000026,0.17500000000000004,0.0,-0.6249999999999999,2.5329999999999986,0.00449999999999999,-0.07500000000000008,0.05099999999998772,0,-0.07728012538429077
Wild Ones,['freak'],['want'],32.5,55,-0.041899999999999986,-0.09900000000000007,0.07400000000000008,0.0,-0.063,1.3530000000000006,0.0207,-0.26099999999999984,0.0799999999999983,0,-0.033023735810113516
What A Girl Wants,"['blind', 'confused', 'hide', 'swear']","['faith', 'strong', 'tender', 'warm']",32.5,49,-0.2456,-0.020000000000000014,0.19400000000000006,0.0,-0.18000000000000005,3.8980000000000015,-0.053000000000000005,0.03500000000000003,0.21600000000000816,0,-0.04824037867874048
Chicken Noodle Soup,['problem'],['yeah'],33.0,24,0.035500000000000004,-0.08699999999999998,-0.221,-9.48e-05,-0.06100000000000005,-1.3449999999999989,-0.02200000000000002,0.254,0.07200000000001694,0,-0.012352941176470608
Galway Girl,[],['friend'],33.0,45,0.0162,-0.06300000000000006,0.08799999999999998,0.0,0.059000000000000004,0.6379999999999995,0.045300000000000014,-0.09000000000000008,-0.06199999999999761,0,-0.0107784135753749
Congratulations,"['bad', 'bitches', 'bullshit', 'drop', 'fuck', 'shit', 'trap']",[],33.0,52,0.041000000000000016,-0.1409999999999999,0.06800000000000006,0.0,-0.421,0.04600000000000026,-0.0013999999999999985,-0.16299999999999992,0.0689999999999884,9,-0.04032871363548654
No Brainer,"['bitch', 'lame', 'nasty']",['haha'],35.5,36,-0.07769999999999999,0.06900000000000006,0.09799999999999998,0.0,0.06489999999999999,0.5860000000000012,0.28340000000000004,-0.16399999999999992,2.7369999999999948,3,-0.0004720205735863903
Party Like A Rockstar,"['bitches', 'fuck', 'panic', 'worried']",['cool'],35.5,23,0.01012,0.06899999999999995,-0.009000000000000119,0.0,-0.278,3.5539999999999994,0.028,-0.2660000000000001,1.0380000000000111,2,-0.14984912323315366
Boom Clap,"['darkness', 'ill', 'no']",[],36.0,18,0.5558,0.14200000000000002,-0.113,0.0,-0.214,-3.008000000000002,-0.0029,0.317,-27.031999999999986,0,0.06263736263736261
Billionaire,"['damn', 'forget', 'fucking', 'shit', 'stupid']",[],36.5,59,0.2543,-0.08100000000000007,0.060999999999999936,0.0,0.1467,2.2380000000000004,0.1948,-0.20000000000000007,-0.2289999999999708,6,0.020928462709284626
Cruise,"['fire', 'hell', 'stop']","['cool', 'pretty', 'smile']",36.5,50,-0.0023,-0.024000000000000018,0.16299999999999992,0.0,-0.4864000000000001,1.0670000000000002,-0.002799999999999997,0.255,-0.9439999999999884,0,-0.11285640799529688
Starships,"['bad', 'no', 'stop']",[],37.5,24,-0.0771,-0.12399999999999987,-0.0030000000000001137,0.0,0.3756,-0.0680000000000005,0.0422,-0.1280000000000001,3.0360000000000014,0,-0.28858250753985354
Glamorous,"['ass', 'damn', 'hell', 'jealous']",['want'],38.0,55,-0.06999999999999995,-0.027000000000000024,0.007000000000000006,0.0,-0.1583,1.7349999999999983,-0.023999999999999997,0.02300000000000002,-0.024999999999977263,8,-0.3031853121716529
In My Feelings,"['ass', 'bitches', 'fuck', 'kill', 'miss', 'shit', 'trap', 'weak']",['best'],38.5,36,-0.2661,0.07299999999999995,-0.18899999999999995,5.9999999999999995e-05,0.34230000000000005,0.12600000000000122,-0.105,-0.368,-90.968,20,-0.30207088809239346
Can't Hold Us,['shit'],"['courage', 'embrace', 'fresh', 'hope', 'triumph', 'won']",38.5,59,-0.009000000000000001,-0.08800000000000019,0.115,0.0,0.0484,2.1300000000000017,-0.0324,0.007999999999999896,0.10200000000000388,1,-0.036141701733966025
End Game,"['flaws', 'ghost', 'ill']",[],39.0,39,-0.05205,0.013000000000000013,-0.17300000000000004,0.0,0.0209,-1.3739999999999997,-0.014600000000000004,-0.328,0.15299999999996314,0,0.040958605664488015
Let It Rock,"['bitch', 'crime', 'dick', 'drop', 'stop', 'stuck']",[],39.5,50,-0.004226000000000001,0.03700000000000003,-0.07299999999999995,0.0,-0.5502,1.5360000000000014,0.007199999999999998,-0.335,1.174999999999983,4,0.0412001148435257
Dark Horse,"['bad', 'damn', 'messed', 'rage']",[],41.5,38,-0.02816,0.06400000000000006,-0.010000000000000007,-1.28e-06,-0.07199999999999998,-3.987000000000001,0.019,-0.017000000000000015,0.015000000000014781,0,0.003424657534246589
Cha Cha Slide,['stop'],[],41.5,29,-0.0021400000000000004,0.24100000000000002,-0.2340000000000001,7.343e-05,0.15400000000000005,0.6849999999999996,0.111,-0.27,-8.941999999999991,0,0.08214285714285714
Do You Remember,"['fire', 'miss']",['fun'],43.5,54,-0.0549,0.08499999999999996,-0.020000000000000014,0.0,-0.4650000000000001,2.9159999999999995,0.011200000000000002,-0.16200000000000006,-0.05699999999998795,0,-0.1067138567138567
Too Close,"['bad', 'deny', 'fight', 'hard', 'stop']",['big'],44.5,49,-0.005200000000000002,0.228,-0.17199999999999993,0.0,0.16800000000000004,-2.0940000000000003,0.0281,0.242,-26.23400000000001,0,-0.02577082374597331
Dance Again,"['death', 'dirty', 'sue']",[],44.5,48,0.00979,0.04500000000000004,0.116,2.88e-06,0.024900000000000002,2.626999999999997,0.005700000000000004,-0.0050000000000000044,0.025000000000005684,0,-0.07424498461805107
GDFR,"['ass', 'freak', 'loose', 'slam']",['warm'],45.0,33,-0.010196,0.029000000000000026,0.10400000000000008,0.00534,-0.375,1.8549999999999995,0.02420000000000001,-0.09000000000000008,0.13000000000002387,1,-0.06100893112026426
Boom Boom Pow,"['apeshit', 'destroyed', 'fear', 'panic', 'shit']",[],45.5,38,0.0040000000000000036,0.05600000000000005,-0.07200000000000006,0.0006000000000000001,-0.188,2.149,-0.21370000000000006,-0.00599999999999995,0.06200000000001182,4,-0.01218937351775745
Thrift Shop,"['ass', 'bitch', 'cock', 'damn', 'fuck', 'fucking', 'hell', 'ignorant', 'motherfucker', 'piss', 'shit']","['donating', 'super']",46.0,32,-0.028200000000000006,-0.0020000000000000018,-0.08699999999999998,0.0,-0.00030000000000000165,0.9610000000000012,0.043999999999999984,-0.040000000000000036,0.009999999999990905,21,-0.2865807706332807
Locked Out Of Heaven,[],"['better', 'help', 'save']",47.0,58,0.0386,0.018999999999999902,-0.025000000000000026,-0.000807,0.06,2.7670000000000003,0.0059999999999999975,0.007999999999999896,-0.00899999999998613,0,0.2015563801278087
A Nightmare On My Street,['stopping'],"['cool', 'favorite']",49.0,26,-0.078,0.06400000000000006,0.004000000000000115,-1.46e-06,0.46299999999999997,1.2560000000000002,0.017999999999999988,0.07500000000000008,-0.17500000000001134,0,0.07067510548523206
California Gurls,"['ass', 'freak', 'no']",[],50.0,48,0.00306,0.07899999999999985,-0.060999999999999936,-0.0221,0.0981,3.077,0.0262,-0.53,-0.041000000000011035,1,0.007316199669150883
Gangnam Style,[],"['beautiful', 'calm', 'classy', 'enjoy', 'freedom', 'kind', 'like', 'top', 'warm', 'yes']",50.5,1,-0.026799999999999997,0.008999999999999897,0.07899999999999996,1.3600000000000004e-05,-0.0338,-0.7739999999999996,0.017999999999999988,0.365,-0.03299999999998704,0,-0.12946001367054
Beautiful People,"['bother', 'discriminate', 'hard', 'hate', 'horrible', 'ill', 'kill', 'motherfucker', 'no', 'shit', 'weak', 'wrong']",['please'],50.5,24,-0.160221,0.14200000000000002,0.17100000000000015,0.456,-0.008800000000000002,-3.8619999999999988,-0.23530000000000004,0.218,50.975999999999935,3,0.0888888888888889
Scream & Shout,"['no', 'shit']",['want'],51.0,53,-0.0192,-0.013000000000000013,0.09400000000000007,8.96e-05,0.029000000000000005,1.2189999999999994,0.004299999999999997,0.008000000000000007,0.030999999999977487,9,0.1357843137254902
Don’t Let Me Down,"['losing', 'no']","['feeling', 'help', 'safe']",51.5,26,0.6360000000000001,-0.11600000000000005,-0.518,0.0,-0.015999999999999986,-4.708000000000001,-0.1516,-0.245,-50.99299999999995,0,0.08338086595799844
Tik Tok,"['drunk', 'fight']","['calms', 'clean', 'fun', 'love', 'nice']",51.5,39,0.0492,0.04200000000000004,0.2630000000000001,0.0,-0.17600000000000005,4.458,0.08689999999999998,-0.18099999999999994,0.09099999999999396,0,-0.17692281811452798
Without You,"['disappear', 'hard', 'leave']","['accept', 'win']",52.5,59,-0.0011000000000000038,-0.06899999999999995,0.017000000000000126,-1.19e-06,0.02800000000000001,0.3390000000000004,-0.001400000000000002,-0.17899999999999994,16.063000000000002,0,0.22570806100217866
Mickey,"['die', 'fight', 'fire', 'stop']","['fine', 'please', 'pretty', 'want']",52.5,37,0.09305,-0.07300000000000006,0.05000000000000016,0.04489814,0.1899,4.956,0.019699999999999995,-0.3930000000000001,-50.868999999999964,0,-0.1947498021282209
Wild Ones,"['freak', 'pain']",['fun'],53.0,55,-0.041899999999999986,-0.09900000000000007,0.07400000000000008,0.0,-0.063,1.3530000000000006,0.0207,-0.26099999999999984,0.0799999999999983,0,-0.10201377848436677
Pump It,"['admits', 'ass', 'damn', 'drunk', 'envious', 'hate', 'niggas', 'shit', 'stop']",[],55.0,53,-0.0147,-0.1269999999999999,0.07400000000000008,-0.002,0.3809999999999999,4.918999999999999,-0.16299999999999998,0.2330000000000001,-0.037999999999982485,2,-0.08045880070844226
No Tears Left To Cry,"['cry', 'hate', 'tears']","['beautiful', 'cute', 'encourage', 'feeling', 'sweet', 'thank']",57.0,31,-0.455,-0.025999999999999912,0.0,3.11e-06,0.153,-1.857000000000001,0.008100000000000003,-0.219,0.0379999999999967,0,-0.03000956480153037
Beautiful People,"['bother', 'discriminate', 'hate', 'horrible', 'ill', 'kill', 'motherfucker', 'shit', 'weak', 'wrong']","['matter', 'wonderful', 'yes']",58.0,24,-0.160221,0.14200000000000002,0.17100000000000015,0.456,-0.008800000000000002,-3.8619999999999988,-0.23530000000000004,0.218,50.975999999999935,3,0.014516129032258076
On The Floor,"['confused', 'criminal', 'die', 'fool', 'freak', 'ill', 'kill', 'loose', 'no', 'shit', 'sick', 'steal', 'wrong']",[],58.5,59,-0.2162,0.028999999999999918,-0.06800000000000006,0.00126397,-0.46,-0.5510000000000002,0.02370000000000001,-0.309,0.006000000000000227,2,-0.01575218570997889
Love Somebody,"['admit', 'swear']",['feeling'],59.0,50,-0.04072,0.05800000000000016,0.04500000000000004,0.0,0.134,-0.415,-0.014400000000000003,0.10099999999999998,9.978000000000009,0,0.20376899696048634
American Boy,"['broke', 'crazy', 'fool', 'fuck', 'hell', 'killing']",['best'],59.5,67,0.0996,-0.15100000000000002,0.14500000000000013,0.0,-0.04,6.0950000000000015,0.02300000000000002,-0.109,-0.04099999999999682,1,-0.100356791974766
"Break Up With Your Girlfriend, I'm Bored","['bored', 'crazy', 'damn', 'fuckin', 'hate', 'shit']","['better', 'delicious', 'fine', 'woo']",59.5,42,-0.013400000000000002,0.02300000000000002,-0.028000000000000136,0.0,-0.02800000000000001,0.8439999999999994,0.0423,-0.312,-0.16299999999995407,1,-0.021505376344086
Walk Me Home,"['alone', 'cry', 'dead', 'leave']","['best', 'careful', 'feeling', 'friend', 'kind', 'love', 'true', 'want', 'wish', 'yeah']",60.5,32,0.016100000000000003,-0.0050000000000000044,-0.196,0.0,0.073,-0.7290000000000001,-0.0034,-0.267,0.0589999999999975,0,-0.2636577037985489
Fancy,"['bad', 'bitch', 'drop', 'drunk', 'fuck', 'gun', 'retarded', 'stupid']","['better', 'super']",61.0,27,-0.0596,0.09100000000000008,0.14200000000000002,0.0,-0.0196,1.7260000000000009,0.028399999999999995,-0.06599999999999995,-0.009000000000000341,5,0.012815126050420171
Fly,"['alone', 'die', 'tired', 'trapped']","['god', 'good', 'love', 'loved', 'want']",61.5,59,-0.010281700000000001,-0.174,0.06300000000000006,2.07e-05,0.11100000000000003,1.351,-0.0060999999999999934,0.0010000000000000009,16.067000000000007,0,-0.09261149497487436
Feels,"['falling', 'hard', 'shit', 'slip', 'stop', 'waste']","['kiss', 'like', 'respect', 'top']",63.0,33,0.2187,-0.37200000000000005,-0.10000000000000007,4.1e-05,0.0718,-0.6580000000000004,0.1424,-0.5860000000000001,-121.835,2,0.09478366936930473
Life Of The Party,"['bad', 'damn', 'lost']","['amazing', 'bright', 'care', 'chance', 'cool', 'like']",63.5,27,0.023024,-0.17000000000000015,-0.249,4.51e-05,0.4423,-5.020999999999999,-0.042,0.015000000000000013,2.1010000000000275,0,0.11702444841979726
Boy With Luv,[],"['best', 'care', 'glad', 'hug', 'kind', 'kiss', 'like', 'straight', 'true', 'winner', 'yes']",64.0,43,0.034099999999999984,0.017000000000000015,-0.010000000000000007,0.0,-0.04600000000000001,0.9800000000000004,0.0505,-0.13400000000000012,-0.020000000000010232,0,0.14816810344827588
Try Everything,"['ass', 'crazy', 'lost']","['convince', 'cute', 'enjoy', 'excited']",64.0,25,-0.0079,-0.134,-0.059999999999999935,0.0,-0.0561,-3.1450000000000005,0.0478,-0.377,-15.426000000000002,1,0.06916329284750343
Cool,"['alone', 'drop', 'nervous', 'wrong']","['big', 'fit', 'good', 'invincible', 'straight', 'wish']",67.0,24,0.05620000000000002,-0.1319999999999999,0.09499999999999996,0.0,-0.0514,2.427999999999999,-0.007100000000000001,-0.18199999999999994,-1.8629999999999995,0,-0.3288552879345718
I'm The One,"['bitch', 'blocks', 'fuckin', 'worry']","['please', 'rise']",67.0,32,-0.030799999999999994,-0.07399999999999995,-0.050999999999999934,0.0,-0.16099999999999998,-0.331,0.004700000000000003,-0.12099999999999987,0.03499999999999659,5,-0.05389632210236118
Cool,"['alone', 'drop', 'nervous', 'wrong']","['comfortable', 'good', 'happy', 'miracle']",68.5,24,0.05620000000000002,-0.1319999999999999,0.09499999999999996,0.0,-0.0514,2.427999999999999,-0.007100000000000001,-0.18199999999999994,-1.8629999999999995,0,-0.07250991564717052
First Time,"['disapprove', 'stolen']",['love'],68.5,54,-0.00982,-0.09899999999999998,0.02399999999999991,0.0,-0.0399,0.5970000000000004,0.006900000000000003,0.19099999999999995,12.210000000000008,0,-0.1490956072351421
Hello,"['forgotten', 'no', 'sorry']","['convince', 'cute', 'enjoy', 'excited', 'yeah']",69.0,48,0.188,0.188,-0.09000000000000002,0.0,-0.012800000000000006,-0.9049999999999994,0.0006999999999999992,-0.047000000000000035,-0.5360000000000014,0,-0.11378205128205128
All Time Low,"['crazy', 'doubt', 'hard', 'ill', 'stealing']","['clear', 'cool', 'friend', 'loved', 'saved', 'sympathy']",70.0,44,-0.24175,-0.12700000000000006,0.4249999999999999,0.0,-0.13100000000000006,1.0859999999999994,0.0058,0.14099999999999996,91.04899999999999,0,-0.01429681429681429
Downtown,"['ass', 'bad', 'bullshit', 'damn', 'drop', 'fuck', 'goddamn', 'hell', 'killing', 'shit', 'stop']","['cute', 'fresh', 'friend', 'smart', 'smile']",70.5,41,-0.0324,0.06200000000000005,-0.06199999999999994,1.21e-06,0.1934,0.011999999999999568,-0.028200000000000006,-0.003999999999999893,-0.29100000000001097,6,-0.15586652965000306
Angel Of Mine,['ill'],"['adored', 'god', 'good', 'granted', 'like', 'loved', 'please', 'want']",70.5,36,-0.4362,0.02200000000000002,0.025000000000000026,1.61e-06,-0.0251,-0.3420000000000005,-0.003899999999999997,0.01899999999999999,4.8559999999999945,0,0.1761950904392765
Part Of Me,"['doubt', 'lazy', 'leave', 'no', 'risk']","['good', 'strong']",71.5,46,0.2228,-0.18200000000000005,-0.08900000000000008,0.0,0.2931,-0.3340000000000005,0.014600000000000004,0.012000000000000009,23.25999999999999,0,0.04019351083951693
ME!,"['broken', 'fire', 'hard']","['awesome', 'fun', 'kind', 'promise']",73.5,41,-0.0367,-0.027000000000000024,-0.205,0.0,0.172,-1.133,0.0673,0.051999999999999935,9.817000000000009,0,-0.1646683673469388
Turn Off The Light,"['die', 'dying', 'hell', 'pain', 'pay', 'ruin']","['better', 'cool', 'dreams', 'good', 'love', 'yeah']",74.0,57,-0.24881,-0.205,0.49200000000000005,1.8100000000000006e-05,0.018999999999999958,7.926,0.0286,0.014999999999999902,17.035999999999998,0,-0.15666901905434014
Try Again,"['alone', 'bad', 'broke', 'damn', 'enemies', 'fuck', 'ill', 'mad', 'miss', 'scared', 'scream', 'sins', 'stressed']","['perfect', 'succeed', 'yes']",74.0,44,-0.008999999999999994,-0.16700000000000004,0.044999999999999984,0.00361,0.0,2.3930000000000007,-0.151,0.032,53.95799999999996,1,-0.25676298157453936
Karma Chameleon,['wicked'],"['kind', 'want']",76.0,58,0.1973,0.28,0.015000000000000013,0.0,0.04600000000000001,0.03799999999999937,-0.0076999999999999985,0.0030000000000001137,-91.753,0,0.3541948030900546
Happy,"['crazy', 'die', 'doubt', 'escape', 'hard', 'no']","['feeling', 'glad', 'god', 'joy', 'thank']",77.0,32,0.305,-0.01100000000000001,-0.536,1.39e-06,-0.019000000000000003,-6.986999999999999,-0.1101,-0.5599999999999999,6.221000000000004,0,-0.30413336663336665
Rush,"['block', 'death', 'fire', 'hate', 'hell', 'hurt', 'kill', 'lonely', 'losing', 'lost', 'miss', 'no']","['dreams', 'yeah']",77.5,66,0.3949999999999999,0.0010000000000000009,-0.04500000000000004,0.0,0.5456,1.2080000000000002,0.0519,0.08399999999999996,-10.495000000000003,0,-0.1995992714025501
Let Me Love You,"['broke', 'goddamn', 'ill', 'mess', 'stop']","['matter', 'true']",81.0,30,-0.2775,-0.19899999999999995,-0.19899999999999998,0.0,0.1496,-3.2739999999999996,0.045700000000000005,-0.28390000000000004,2.701999999999984,0,-0.20018722641210898
Hanging On,"['broke', 'forget', 'fucking', 'no', 'pain', 'shit', 'swear', 'vomit']","['fine', 'good', 'laugh', 'like', 'smile', 'strong']",81.5,40,0.2311,-0.22199999999999992,-0.202,0.000386,-0.23700000000000004,2.4000000000000004,0.0,-0.315,20.98999999999998,3,-0.01994247363374882
Happy,"['die', 'doubt', 'escape', 'hard']","['care', 'fine', 'happiness', 'like', 'sunshine', 'want']",82.0,32,0.305,-0.01100000000000001,-0.536,1.39e-06,-0.019000000000000003,-6.986999999999999,-0.1101,-0.5599999999999999,6.221000000000004,0,-0.2514204545454545
Beautiful People,"['alone', 'broken', 'drop', 'fear', 'leave']","['amazing', 'god', 'like', 'loved', 'lucky', 'thank', 'wish']",83.5,47,-0.037000000000000005,0.16100000000000006,-0.014999999999999902,0.0,0.010299999999999991,-1.9069999999999991,-0.10400000000000004,-0.17100000000000015,-0.020000000000010232,0,-0.2946574701893851
Lucky One,"['confused', 'disappeared', 'hell']","['best', 'dreams', 'friend', 'kiss', 'love', 'promise', 'wish']",86.0,42,-0.0272,0.02300000000000002,-0.21300000000000008,0.0,0.020000000000000014,-0.030999999999999694,0.007000000000000003,-0.16099999999999992,-2.0120000000000005,0,-0.20745841287155725
Burn,"['bitch', 'dead', 'dick', 'fuck', 'fucked', 'fuckin', 'hard', 'ill', 'shit', 'sick']","['chance', 'cool', 'masterpiece', 'super']",87.0,48,-0.3368,0.3120000000000001,0.012000000000000122,0.0,0.18070000000000006,-1.315999999999998,0.242,0.478,-95.916,24,0.0424986508364814
Big Girls Don't Cry,['stop'],"['best', 'clarity', 'friend', 'happy', 'hope', 'peace', 'share', 'want']",91.5,64,-0.023999999999999997,-0.03100000000000014,0.2899999999999999,0.0,-0.20150000000000004,5.090000000000002,0.0007999999999999953,-0.08300000000000002,0.004000000000004889,0,-0.027724550898203595
Ghost,"['hurts', 'ill']","['bright', 'haunting', 'pray', 'spirit', 'true']",93.0,40,0.09179,-0.05500000000000005,-0.35700000000000004,0.0,0.11200000000000003,-1.816,-0.005400000000000002,-0.20199999999999999,-21.587000000000014,0,0.19417040358744395
One Thing,"['aggressive', 'ass', 'bitch', 'bitches', 'crazy', 'cut', 'dick', 'murder', 'no', 'stress', 'war']","['feeling', 'hoping', 'want', 'yeah']",93.5,52,-0.6320799999999999,0.15699999999999992,0.12999999999999995,0.0,-0.05390000000000002,4.331999999999999,0.2329,-0.02499999999999997,64.02799999999998,21,0.0610305958132045
I Like It,"['bad', 'bitch', 'bitches', 'nervous', 'niggas', 'no', 'shit']",['perfect'],94.5,38,0.08971,0.02300000000000002,-0.047000000000000035,0.0,0.3069000000000001,-0.4350000000000001,0.0758,-0.14700000000000002,-0.01699999999999591,6,-0.43347153241758585
One Thing,"['aggressive', 'ass', 'bitch', 'bitches', 'crazy', 'cut', 'dick', 'murder', 'no', 'stress', 'tired', 'war']","['feeling', 'hoping', 'want', 'yeah']",95.0,52,-0.6320799999999999,0.15699999999999992,0.12999999999999995,0.0,-0.05390000000000002,4.331999999999999,0.2329,-0.02499999999999997,64.02799999999998,21,0.043131820543911285
"Scooby Doo, Where Are You?","['blind', 'die', 'dumb', 'fight', 'ghost', 'no', 'scary', 'screaming', 'strange']","['solve', 'yeah']",97.0,-12,-0.0038520000000000004,0.18800000000000008,-0.08600000000000008,0.0158,-0.222,2.079,-0.021599999999999998,-0.03099999999999992,-0.9850000000000136,0,-0.06331569664902997
Stronger,"['apeshit', 'damn', 'fake', 'fuck', 'haters', 'hell', 'lost', 'nuts', 'shit']","['best', 'good', 'laugh', 'thanks', 'want']",98.0,57,-0.01146,-0.0040000000000000036,0.05100000000000016,0.0,0.299,-0.16699999999999982,0.1238,0.16700000000000004,-11.909999999999995,5,0.2031420358806621
Cold,"['bad', 'died', 'doubt', 'drop', 'dropped', 'hurting', 'ill', 'no', 'sorrow', 'suspicious', 'vicious', 'worry']","['want', 'yeah']",99.5,47,0.32299999999999995,0.08399999999999996,-0.1459999999999999,0.0,0.15000000000000002,-0.7779999999999996,-0.1734,0.07000000000000006,13.843000000000005,0,-0.011616954474097337
Live Your Life,"['afraid', 'allergic', 'crazy', 'fails', 'gray', 'hater', 'ignore', 'lost', 'pay', 'piss', 'poor', 'poverty', 'problems', 'ungrateful', 'unhappy', 'violate']",['ha'],100.0,65,0.07070800000000001,-0.07200000000000001,0.16200000000000006,-0.00461,-0.4860000000000001,3.196,0.2098,-0.03700000000000003,-0.5180000000000007,1,-0.024072099443478767
Blame,"['broke', 'dead', 'dizzy', 'drunk', 'fuck', 'loose', 'unaware']","['friend', 'promise', 'yeah']",100.5,46,0.0475,0.03699999999999992,-0.21300000000000008,-6.440000000000001e-05,0.06350000000000001,-1.043,0.058,0.09300000000000004,48.054000000000066,2,0.32607813292744803
Here With Me,"['fire', 'shit']","['best', 'big', 'care', 'dreams', 'god', 'hope', 'pardon', 'please', 'want']",101.5,19,0.6573,-0.278,-0.28800000000000003,0.0,-0.1139,-3.839,0.015099999999999997,0.034,-6.840999999999994,1,0.26216742375081115
"Scooby Doo, Where Are You?","['blind', 'die', 'dumb', 'fight', 'ghost', 'no', 'scary', 'screaming', 'strange']","['help', 'solve']",102.5,-12,-0.0038520000000000004,0.18800000000000008,-0.08600000000000008,0.0158,-0.222,2.079,-0.021599999999999998,-0.03099999999999992,-0.9850000000000136,0,-0.006172839506172839
